venue_id	title	issn_l
282504719990321257	Medical and pediatric oncology. Supplement	0740-8226
282504719990321259	Medicina et pharmacologia experimentalis. International journal of experimental medicine	0543-3002
282504719990321260	Medical physics	0094-2405
282504719990321261	Medycyna pracy	0465-5893
282504719990321264	Medicinski pregled	0025-8105
282504719990321266	The Medical press of Egypt	0369-1411
282504719990321267	Medical principles and practice : international journal of the Kuwait University, Health Science Centre	1011-7571
282504719990321268	Medical problems of performing artists	0885-1158
282504719990321269	Medical proceedings : a South African journal for the advancement of medical science = Mediese bydraes : 'n Suid-Afrikaanse tydskrif vir die bevordering van die geneeskunde	0025-7443
282504719990321270	Medical products sales : MPS : the official journal of the American Surgical Trade Association	0279-4802
282504719990321272	Medical progress through technology	0047-6552
282504719990321274	Medicina psicosomatica	0025-7893
282504719990321276	Medical radiography and photography	0025-746X
282504719990321278	Meditsinskaia radiologiia	0025-8334
282504719990321279	Medical record (New York : 1934)	0363-0803
282504719990321281	Medical record and annals	0096-6436
282504719990321282	Medical record and health care information journal	0950-5539
282504719990321283	Medical record news	0025-7486
282504719990321284	Medical reference services quarterly	0276-3869
282504719990321285	Medical research engineering	0025-7508
282504719990321287	Medicinal research reviews	0198-6325
282504719990321289	Le Médecin de réserve	0397-9172
282504719990321291	Der Medizinische Sachverständige	0025-8490
282504719990321292	Médecine et santé tropicales	2261-3684
282504719990321294	Medical sciences (Basel, Switzerland)	2076-3271
282504719990321295	Médecine sciences : M/S	0767-0974
282504719990321296	Medicine, science, and the law	0025-8024
282504719990321297	Medical science monitor : international medical journal of experimental and clinical research	1234-1010
282504719990321298	Medical science monitor basic research	2325-4394
282504719990321299	Medicine and science in sports	0025-7990
282504719990321300	Medicine and science in sports and exercise	0195-9131
282504719990321301	Medicina nei secoli	0394-9001
282504719990321303	Medicina y seguridad del trabajo	0465-546X
282504719990321304	Medical service	0008-8102
282504719990321305	Medical services journal, Canada	0368-9204
282504719990321306	Medit︠s︡inskai︠a︡ sestra	0025-8342
282504719990321309	Medicina dello sport; rivista di fisiopatologia dello sport	0025-7826
282504719990321310	Medicine and sport science	0076-6070
282504719990321311	The Medical staff counselor	0899-8981
282504719990321313	Medical teacher	0142-159X
282504719990321314	Medizinische Technik	0025-8504
282504719990321315	Medical technicians bulletin	0543-2898
282504719990321316	Meditsinskaia tekhnika	0025-8075
282504719990321317	Medicina thoracalis	0368-9220
282504719990321318	Medical times	0025-7583
282504719990321320	Medical toxicology	0112-5966
282504719990321321	Medical toxicology and adverse drug experience	0113-5244
282504719990321322	Meditsina truda i promyshlennaia ekologiia	1026-9428
282504719990321323	Medical trial technique quarterly	0025-7591
282504719990321324	La Medicina tropical	0025-7958
282504719990321325	Médecine tropicale : revue du Corps de santé colonial	0025-682X
282504719990321326	Médecine tropicale et santé internationale	2778-2034
282504719990321327	Medical ultrasonography	1844-4172
282504719990321329	Medical and veterinary entomology	0269-283X
282504719990321330	Medicine and war	0748-8009
282504719990321331	Medical waste analyst	1072-6039
282504719990321333	Die Medizinische Welt	0025-8512
282504719990321334	Medycyna weterynaryjna	0025-8628
282504719990321336	Medical woman's journal	0096-6819
282504719990321339	Medical world news	0025-763X
282504719990321341	Meditsinskii zhurnal Uzbekistana	0025-830X
282504719990321344	Meddelelser fra Norsk farmaceutisk selskap	0029-1927
282504719990321345	Meddelelser fra Sundhedsstyrelsen. Denmark. Sundhedsstyrelsen. Beredskabsafdelingen	0415-3987
282504719990321346	Mededelingen (Rijksuniversiteit te Gent. Fakulteit van de Landbouwkundige en Toegepaste Biologische Wetenschappen)	1373-7503
282504719990321347	MedEdPORTAL : the journal of teaching and learning resources	2374-8265
282504719990321348	MedGenMed : Medscape general medicine	1531-0132
282504719990321350	Mediators of inflammation	0962-9351
282504719990321352	Medicamenta	0025-7648
282504719990321353	Medicamundi	0025-7664
282504719990321355	Medicare & medicaid research review	2159-0354
282504719990321356	MEDICC review	1527-3172
282504719990321358	Medicina	0025-7680
282504719990321359	Medicina (Florence, Italy)	0392-6516
282504719990321360	Medicina (Kaunas, Lithuania)	1010-660X
282504719990321361	Medicina	0025-7710
282504719990321362	Medicina	0025-7702
282504719990321363	Medicinar	0025-7966
282504719990321364	Medicine	0025-7974
282504719990321365	El Médico	0461-6367
282504719990321366	Medico; Europa Ausg	0543-3169
282504719990321368	O Medico; semanario de assuntos médicos e paramédicos	0461-6375
282504719990321369	Medicolegal news	0097-0085
282504719990321373	Medinfo. MEDINFO	1569-6332
282504719990321374	Medizinhistorisches Journal	0025-8431
282504719990321375	Medscape journal of medicine	1934-1997
282504719990321376	Medscape women's health	1521-2076
282504719990321377	Medsurg nursing : official journal of the Academy of Medical-Surgical Nurses	1092-0811
282504719990321378	Medwave	0717-6384
282504719990321379	The Meharri-Dent	0025-8725
282504719990321380	Meikai Daigaku shigaku zasshi = The Journal of Meikai University School of Dentistry	0916-0701
282504719990321381	Melanoma research	0960-8931
282504719990321382	Mémoires. Académie de chirurgie (France)	0368-8291
282504719990321383	Mémoires de l'Académie royale de médecine de Belgique	0065-0595
282504719990321384	Memory & cognition	0090-502X
282504719990321385	Memórias do Instituto Butantan	0073-9901
282504719990321386	Memórias do Instituto Oswaldo Cruz	0074-0276
282504719990321387	Memoirs of the New York Botanical Garden	0077-8931
282504719990321389	Membrane biochemistry	0149-046X
282504719990321390	Membrane & cell biology	1023-6597
282504719990321391	Membranes	0076-6356
282504719990321396	Memory (Hove, England)	0965-8211
282504719990321400	Menopause (New York, N.Y.)	1072-3714
282504719990321401	Menopause international	1754-0453
282504719990321402	Mens en onderneming	0025-9470
282504719990321403	Mental health (London)	0025-9632
282504719990321406	Mental health care	1368-1230
282504719990321407	Mental health nursing : journal of the Psychiatric Nurses Association	0957-0780
282504719990321408	Mental health services research	1522-3434
282504719990321409	Mental health and society	0302-2811
282504719990321410	Mental health statistical note	0361-9311
282504719990321411	Mental health today (Brighton, England)	1474-5186
282504719990321413	Mental hygiene	0025-9683
282504719990321415	Mental and physical disability law reporter	0883-7902
282504719990321416	Mental retardation	0047-6765
282504719990321417	Mental retardation abstracts	0025-9691
282504719990321418	Mental retardation and developmental disabilities research reviews	1080-4013
282504719990321419	Mentalis	0360-7232
282504719990321424	Metal ions in biological systems	0161-5149
282504719990321425	Metal ions in life sciences	1559-0836
282504719990321426	Metabolic bone disease & related research	0221-8747
282504719990321427	Metabolic brain disease	0885-7490
282504719990321428	Metabolic engineering	1096-7176
282504719990321429	Metabolic ophthalmology, pediatric and systemic	0883-9522
282504719990321430	Metabolic and pediatric ophthalmology	0191-2771
282504719990321431	Metabolic, pediatric, and systemic ophthalmology	0277-9382
282504719990321432	Metabolic, pediatric, and systemic ophthalmology (New York, N.Y. : 1985)	0882-889X
282504719990321433	Metabolic syndrome and related disorders	1540-4196
282504719990321434	Metabolism: clinical and experimental	0026-0495
282504719990321435	Metabolomics : Official journal of the Metabolomic Society	1573-3882
282504719990321436	Metallomics : integrated biometal science	1756-5901
282504719990321437	Methodist DeBakey cardiovascular journal	1947-6108
282504719990321438	Methods (San Diego, Calif.)	1046-2023
282504719990321439	Methods and achievements in experimental pathology	0076-681X
282504719990321440	Methods and applications in fluorescence	2050-6120
282504719990321441	Methods of biochemical analysis	0076-6941
282504719990321442	Methods in cell biology	0091-679X
282504719990321443	Methods in cell science : an official journal of the Society for In Vitro Biology	1381-5741
282504719990321444	Methods in enzymology	0076-6879
282504719990321445	Methods and findings in experimental and clinical pharmacology	0379-0355
282504719990321446	Methods of information in medicine	0026-1270
282504719990321448	Methods in medical research	0094-9590
282504719990321449	Methods in molecular biology (Clifton, N.J.)	1064-3745
282504719990321450	Methods in molecular medicine	1543-1894
282504719990321452	MGMA connexion	1537-0240
282504719990321453	MH	0090-6670
282504719990321455	Michigan hospitals	0026-220X
282504719990321456	Michigan law review	0026-2234
282504719990321457	Michigan medicine	0026-2293
282504719990321458	The Michigan nurse	0026-2366
282504719990321460	Microbial biotechnology	1751-7915
282504719990321461	Microbial cell factories	1475-2859
282504719990321462	Microbial & comparative genomics	1090-6592
282504719990321463	Microbial drug resistance (Larchmont, N.Y.)	1076-6294
282504719990321464	Microbial ecology	0095-3628
282504719990321465	Microbial genomics	2057-5858
282504719990321466	Microbial pathogenesis	0882-4010
282504719990321467	Microbial physiology	2673-1665
282504719990321468	Microbial releases : viruses, bacteria, fungi	0940-9653
282504719990321469	Microbes and environments	1342-6311
282504719990321470	Microbes and infection	1286-4579
282504719990321471	Microbiología española	0026-2595
282504719990321472	Microbiology and immunology	0385-5600
282504719990321473	Microbiology and molecular biology reviews : MMBR	1092-2172
282504719990321474	Microbiologia, parazitologia, epidemiologia	0026-2609
282504719990321475	Microbiological research	0944-5013
282504719990321476	Microbiological reviews	0146-0749
282504719990321477	Microbiological sciences	0265-1351
282504719990321478	Microbiology spectrum	2165-0497
282504719990321479	Microbiología (Madrid, Spain)	0213-4101
282504719990321480	Microbiologica	0391-5352
282504719990321481	Microbiology (Reading, England)	1350-0872
282504719990321482	MicrobiologyOpen	2045-8827
282504719990321483	Microbiome	2049-2618
282504719990321484	Microbios	0026-2633
282504719990321485	Microcirculation, endothelium, and lymphatics	0740-9451
282504719990321486	Microcirculation (New York, N.Y. : 1994)	1073-9688
282504719990321487	Microentomology	0893-3227
282504719990321488	Microgravity quarterly : MGQ	0958-5036
282504719990321489	Microgravity science and technology	0938-0108
282504719990321490	Micron (Oxford, England : 1993)	0968-4328
282504719990321492	Microscopica acta	0044-376X
282504719990321493	Microscopica acta. Supplement	0342-958X
282504719990321494	Microscopía electrónica y biología celular : organo oficial de las Sociedades Latinoamericana de Microscopía Electrónica e Iberoamericana de Biología Celular	0326-3142
282504719990321495	Microscopy and microanalysis : the official journal of Microscopy Society of America, Microbeam Analysis Society, Microscopical Society of Canada	1431-9276
282504719990321496	Microscopy research and technique	1059-910X
282504719990321497	Microscopy (Oxford, England)	2050-5698
282504719990321498	Microsurgery	0738-1085
282504719990321499	Microvascular research	0026-2862
282504719990321500	Middle East African journal of ophthalmology	0974-9233
282504719990321501	Middle East dentistry & oral health	0266-8874
282504719990321502	Middle East health	0263-1016
282504719990321503	Middle East journal of anaesthesiology	0544-0440
282504719990321507	Midwest Alliance in Nursing journal	1048-499X
282504719990321508	Midwestern dentist	0026-3478
282504719990321510	Midwife and health visitor	0026-3516
282504719990321511	Midwife, health visitor & community nurse	0306-9699
282504719990321512	Midwifery	0266-6138
282504719990321513	Midwifery today and childbirth education	1522-2888
282504719990321514	Midwifery today with international midwife	1551-8892
282504719990321515	Midwives	1479-2915
